date,price,bedrooms,bathrooms,qm_living,qm_lot,floors,waterfront,view,condition,grade,qm_above_ground,qm_basement,yr_built,yr_renovated,zipcode,yrs_since_renovation,house_age,yrs_built_ren,lat,long,qm_living15,qm_lot15,renovated
7,260000.0,3,2.5,155.148,538.559,2.0,0.0,0.0,3,7,509.016,0.0,1988,0.0,98030,0.0,27,1988.0,47.35,-122.179,155.148,574.419,0
4,470000.0,4,3.0,221.109,476.128,1.5,0.0,0.0,4,7,512.064,213.36,1925,0.0,98126,0.0,90,1925.0,47.538,-122.376,130.993,499.354,0
6,589000.0,4,3.0,226.683,891.869,2.0,0.0,0.0,5,7,743.712,0.0,1961,0.0,98034,0.0,54,1961.0,47.704,-122.2,212.748,891.869,0
7,163500.0,2,1.5,97.548,317.635,2.0,0.0,0.0,3,7,320.04,0.0,1996,0.0,98038,0.0,19,1996.0,47.385,-122.039,97.548,317.45,0
9,835000.0,4,2.75,290.786,1246.015,2.0,0.0,0.0,3,9,652.272,301.752,1993,0.0,98052,0.0,22,1993.0,47.699,-122.102,209.961,927.544,0
4,269000.0,4,1.75,138.425,929.03,1.0,0.0,0.0,4,8,335.28,118.872,1969,0.0,98023,0.0,46,1969.0,47.31,-122.379,203.458,827.766,0
5,560000.0,3,2.5,176.516,812.344,2.0,0.0,0.0,3,8,579.12,0.0,1987,0.0,98074,0.0,28,1987.0,47.62,-122.043,188.593,812.344,0
4,615000.0,4,1.0,123.561,222.967,1.5,0.0,0.0,4,6,405.384,0.0,1901,0.0,98103,0.0,114,1901.0,47.65,-122.34,123.561,408.773,0
12,585188.0,3,2.25,207.174,931.445,1.0,0.0,0.0,3,8,435.864,243.84,1975,0.0,98052,0.0,40,1975.0,47.665,-122.153,207.174,867.714,0
8,305000.0,3,1.75,153.29,880.72,1.0,0.0,0.0,3,7,371.856,131.064,1977,0.0,98034,0.0,38,1977.0,47.726,-122.191,143.071,780.385,0
11,166950.0,3,1.0,110.555,819.404,1.0,0.0,0.0,3,6,362.712,0.0,1959,0.0,98058,0.0,56,1959.0,47.462,-122.184,114.271,741.366,0
9,799000.0,3,2.5,198.812,919.461,1.0,0.0,0.0,4,8,652.272,0.0,1959,0.0,98040,0.0,56,1959.0,47.55,-122.219,248.98,936.741,0
6,400000.0,3,2.5,202.529,697.516,1.0,0.0,0.0,4,7,432.816,231.648,1962,0.0,98133,0.0,53,1962.0,47.761,-122.336,176.516,726.316,0
12,230000.0,3,1.0,98.477,950.212,1.0,0.0,0.0,3,7,323.088,0.0,1948,0.0,98155,0.0,67,1948.0,47.748,-122.3,145.858,950.212,0
5,256883.0,3,2.5,157.006,466.838,2.0,0.0,0.0,3,8,515.112,0.0,2003,0.0,98023,0.0,12,2003.0,47.278,-122.347,236.903,464.608,0
11,423000.0,4,2.0,183.019,602.011,1.5,0.0,0.0,5,7,344.424,256.032,1920,0.0,98108,0.0,95,1920.0,47.551,-122.312,139.354,602.011,0
7,465000.0,3,2.5,199.741,379.416,2.0,0.0,0.0,3,8,655.32,0.0,2007,0.0,98126,0.0,8,2007.0,47.549,-122.372,162.58,221.574,0
1,440000.0,3,2.5,177.445,6151.201,2.0,0.0,0.0,3,7,582.168,0.0,1997,0.0,98024,0.0,18,1997.0,47.538,-121.911,216.464,6249.399,0
3,210000.0,3,1.0,79.897,1089.288,1.0,0.0,0.0,4,6,262.128,0.0,1943,0.0,98056,0.0,72,1943.0,47.509,-122.184,120.774,883.879,0
11,297000.0,3,2.5,180.232,1389.086,2.0,0.0,0.0,3,8,591.312,0.0,1994,0.0,98042,0.0,21,1994.0,47.378,-122.165,188.593,970.836,0
7,470000.0,3,1.0,93.832,464.515,1.0,0.0,0.0,3,7,307.848,0.0,1952,0.0,98107,0.0,63,1952.0,47.675,-122.394,156.077,464.515,0
8,226500.0,3,1.5,120.774,684.695,1.0,0.0,0.0,4,7,274.32,121.92,1976,0.0,98023,0.0,39,1976.0,47.302,-122.37,132.851,696.772,0
3,274250.0,3,1.0,84.542,785.03,1.0,0.0,0.0,4,6,277.368,0.0,1962,0.0,98059,0.0,53,1962.0,47.479,-122.158,130.064,746.94,0
8,840000.0,4,1.75,230.399,1022.862,1.0,0.0,0.0,4,9,496.824,259.08,1966,0.0,98040,0.0,49,1966.0,47.538,-122.219,257.341,998.15,0
9,677900.0,3,2.5,226.683,426.146,2.0,0.0,0.0,3,8,743.712,0.0,2010,0.0,98052,0.0,5,2010.0,47.707,-122.114,255.483,426.146,0
2,425000.0,3,1.0,93.832,544.783,1.0,0.0,0.0,3,7,307.848,0.0,1915,0.0,98116,0.0,100,1915.0,47.573,-122.381,119.845,464.515,0
11,180250.0,2,0.75,83.613,891.869,1.0,0.0,0.0,3,6,274.32,0.0,1941,0.0,98166,0.0,74,1941.0,47.46,-122.339,116.129,1326.655,0
7,464000.0,6,3.0,213.677,316.242,2.0,0.0,0.0,3,7,487.68,213.36,1920,1994.0,98133,21.0,95,-74.0,47.707,-122.343,144.929,121.889,1
4,320000.0,4,2.25,144.0,704.112,2.0,0.0,0.0,3,8,472.44,0.0,1993,0.0,98038,0.0,22,1993.0,47.354,-122.047,151.432,594.3,0
7,625504.0,3,2.25,117.987,145.486,2.0,0.0,0.0,3,8,323.088,64.008,2014,0.0,98105,0.0,1,2014.0,47.665,-122.284,107.767,123.282,0
5,592500.0,4,2.5,208.103,1117.809,1.0,0.0,0.0,3,9,682.752,0.0,1983,0.0,98074,0.0,32,1983.0,47.614,-122.017,234.116,1149.024,0
1,465000.0,3,2.5,252.139,1666.308,2.0,0.0,0.0,3,9,827.227,0.0,2005,0.0,98001,0.0,10,2005.0,47.318,-122.275,240.619,1708.115,0
5,477000.0,4,2.75,159.793,582.502,2.0,0.0,0.0,3,8,524.256,0.0,1978,0.0,98118,0.0,37,1978.0,47.546,-122.268,197.883,808.256,0
1,280000.0,2,1.0,78.968,1523.609,1.0,0.0,0.0,3,6,259.08,0.0,1923,0.0,98168,0.0,92,1923.0,47.489,-122.299,102.193,1343.284,0
10,467000.0,2,1.5,122.632,1003.352,1.0,0.0,0.0,4,8,402.336,0.0,1947,0.0,98177,0.0,68,1947.0,47.714,-122.367,196.954,1118.552,0
8,686000.0,4,2.5,256.412,598.295,2.0,0.0,0.0,3,10,841.248,0.0,1999,0.0,98075,0.0,16,1999.0,47.584,-122.026,285.212,755.023,0
6,279950.0,3,2.0,162.58,905.804,1.0,0.0,0.0,3,7,411.48,121.92,1961,0.0,98198,0.0,54,1961.0,47.398,-122.299,176.516,940.643,0
9,527000.0,4,2.25,216.464,1805.663,2.0,0.0,0.0,3,8,710.184,0.0,1987,0.0,98011,0.0,28,1987.0,47.766,-122.215,177.445,934.14,0
9,325000.0,3,2.25,206.245,1488.306,1.0,0.0,0.0,4,8,542.544,134.112,1966,0.0,98030,0.0,49,1966.0,47.376,-122.217,193.238,890.289,0
9,328000.0,3,2.25,187.664,778.434,2.0,0.0,0.0,3,7,615.696,0.0,1994,0.0,98038,0.0,21,1994.0,47.383,-122.023,187.664,746.104,0
6,390000.0,3,2.25,116.129,696.772,1.0,0.0,0.0,5,7,381.0,0.0,1942,0.0,98146,0.0,73,1942.0,47.512,-122.373,118.916,686.739,0
3,479950.0,2,2.0,140.284,605.356,1.0,0.0,0.0,3,8,460.248,0.0,2005,0.0,98053,0.0,10,2005.0,47.708,-122.013,152.361,558.254,0
5,264950.0,4,2.25,159.793,906.083,1.0,0.0,0.0,4,7,341.376,182.88,1978,0.0,98023,0.0,37,1978.0,47.292,-122.371,140.284,906.083,0
1,235000.0,3,1.0,132.851,1416.399,1.0,0.0,0.0,4,7,298.704,137.16,1961,0.0,98031,0.0,54,1961.0,47.408,-122.214,182.09,1214.056,0
3,516500.0,3,2.5,137.496,439.338,2.0,0.0,0.0,3,7,451.104,0.0,2004,0.0,98053,0.0,11,2004.0,47.679,-122.034,209.032,439.338,0
6,500000.0,4,2.75,211.819,1425.782,1.0,0.0,0.0,5,7,694.944,0.0,1960,0.0,98059,0.0,55,1960.0,47.522,-122.164,211.819,1425.782,0
11,315000.0,6,2.75,273.135,682.837,1.0,0.0,0.0,3,8,542.544,353.568,1978,0.0,98023,0.0,37,1978.0,47.31,-122.339,196.954,765.149,0
11,213000.0,2,1.0,92.903,947.611,1.0,0.0,0.0,3,6,304.8,0.0,1961,0.0,98024,0.0,54,1961.0,47.569,-121.899,106.838,1272.957,0
9,475000.0,3,1.5,230.399,490.528,1.5,0.0,0.0,5,7,493.776,262.128,1947,0.0,98108,0.0,68,1947.0,47.558,-122.303,194.167,445.934,0
6,1030000.0,5,4.0,349.315,2605.0,2.0,0.0,0.0,3,10,1146.048,0.0,1983,0.0,98033,0.0,32,1983.0,47.649,-122.183,318.657,3260.524,0
4,416000.0,3,2.0,206.245,8760.753,1.0,0.0,0.0,5,7,499.872,176.784,1976,0.0,98010,0.0,39,1976.0,47.346,-121.95,192.309,7441.53,0
3,410000.0,4,1.0,183.019,440.36,1.5,0.0,0.0,3,7,509.016,91.44,1904,2005.0,98122,10.0,111,-101.0,47.614,-122.303,140.284,440.36,1
12,225000.0,3,1.75,132.851,790.14,1.0,0.0,0.0,4,7,435.864,0.0,1968,0.0,98003,0.0,47,1968.0,47.317,-122.319,110.555,802.682,0
10,210000.0,2,1.0,77.109,557.418,1.0,0.0,0.0,3,6,252.984,0.0,1940,0.0,98126,0.0,75,1940.0,47.531,-122.376,77.109,460.799,0
1,455000.0,2,1.0,132.851,464.515,1.5,0.0,0.0,2,7,435.864,0.0,1925,0.0,98115,0.0,90,1925.0,47.673,-122.299,134.709,348.386,0
4,225000.0,3,1.0,120.774,772.581,1.0,0.0,0.0,4,6,396.24,0.0,1954,0.0,98002,0.0,61,1954.0,47.322,-122.216,117.058,772.581,0
8,480000.0,2,1.0,95.69,284.283,1.0,0.0,2.0,4,7,240.792,73.152,1918,0.0,98103,0.0,97,1918.0,47.678,-122.353,129.135,284.283,0
2,363000.0,3,2.5,254.554,1102.944,2.0,0.0,0.0,3,9,835.152,0.0,1990,0.0,98023,0.0,25,1990.0,47.308,-122.395,238.761,964.054,0
2,181000.0,2,1.5,66.89,475.663,1.0,0.0,0.0,3,6,219.456,0.0,1954,0.0,98106,0.0,61,1954.0,47.522,-122.357,106.838,238.389,0
3,250000.0,4,2.0,186.735,679.307,1.0,0.0,0.0,4,7,612.648,0.0,1976,0.0,98002,0.0,39,1976.0,47.278,-122.213,186.735,710.708,0
4,481000.0,3,1.75,144.929,278.709,1.0,0.0,0.0,4,6,234.696,240.792,1918,0.0,98103,0.0,97,1918.0,47.685,-122.345,129.135,278.709,0
9,260000.0,3,2.0,168.154,669.738,1.0,0.0,0.0,4,7,377.952,173.736,1978,0.0,98032,0.0,37,1978.0,47.366,-122.278,162.58,669.738,0
5,455000.0,4,2.5,312.154,713.96,2.0,0.0,0.0,3,9,1024.128,0.0,2001,0.0,98058,0.0,14,2001.0,47.437,-122.111,284.283,610.094,0
4,415000.0,3,2.25,140.284,3365.318,2.0,0.0,0.0,3,8,460.248,0.0,1991,0.0,98045,0.0,24,1991.0,47.462,-121.711,160.722,3365.318,0
4,349500.0,3,1.0,130.064,328.691,1.0,0.0,0.0,3,7,243.84,182.88,1953,0.0,98118,0.0,62,1953.0,47.54,-122.27,150.503,588.169,0
9,245000.0,3,2.5,160.722,691.384,2.0,0.0,0.0,3,7,527.304,0.0,1987,0.0,98030,0.0,28,1987.0,47.351,-122.178,151.432,599.968,0
5,592500.0,2,2.0,131.922,853.871,1.5,0.0,2.0,5,7,432.816,0.0,1928,0.0,98115,0.0,87,1928.0,47.698,-122.32,131.922,633.227,0
10,385000.0,4,1.75,219.251,707.921,1.0,0.0,0.0,4,7,359.664,359.664,1955,0.0,98106,0.0,60,1955.0,47.528,-122.345,177.445,707.921,0
2,315000.0,3,1.75,146.787,1064.204,1.0,0.0,0.0,4,7,365.76,115.824,1974,0.0,98059,0.0,41,1974.0,47.476,-122.147,144.0,989.417,0
11,255000.0,3,1.0,114.271,944.824,1.0,0.0,0.0,3,7,374.904,0.0,1979,0.0,98045,0.0,36,1979.0,47.444,-121.772,128.206,938.134,0
8,693000.0,4,2.5,228.541,411.096,2.0,0.0,0.0,3,8,749.808,0.0,2006,0.0,98052,0.0,9,2006.0,47.705,-122.109,277.78,525.738,0
12,780000.0,3,1.0,154.219,408.773,1.5,0.0,0.0,3,8,445.008,60.96,1911,0.0,98112,0.0,104,1911.0,47.636,-122.302,154.219,408.773,0
10,237000.0,3,1.75,117.987,786.888,1.0,0.0,0.0,4,7,387.096,0.0,1960,0.0,98198,0.0,55,1960.0,47.421,-122.29,148.645,786.888,0
12,525000.0,3,2.25,195.096,3763.501,2.0,0.0,0.0,3,10,402.336,237.744,1979,0.0,98074,0.0,36,1979.0,47.615,-122.047,221.109,3107.605,0
4,425000.0,2,1.0,71.535,468.231,1.0,0.0,0.0,3,5,234.696,0.0,1930,0.0,98144,0.0,85,1930.0,47.596,-122.299,123.561,239.69,0
5,290000.0,4,2.5,157.935,676.334,2.0,0.0,0.0,4,7,518.16,0.0,1988,0.0,98031,0.0,27,1988.0,47.404,-122.171,181.161,694.45,0
9,285000.0,3,1.0,104.051,994.155,1.0,0.0,0.0,3,7,341.376,0.0,1954,0.0,98106,0.0,61,1954.0,47.554,-122.358,104.98,589.934,0
8,415000.0,2,1.0,99.406,418.064,1.0,0.0,0.0,3,7,326.136,0.0,1937,0.0,98115,0.0,78,1937.0,47.68,-122.29,122.632,414.812,0
4,272500.0,3,2.5,192.309,919.74,1.0,0.0,0.0,3,8,432.816,198.12,1979,0.0,98023,0.0,36,1979.0,47.299,-122.371,192.309,766.45,0
5,436000.0,2,1.0,96.619,700.303,1.0,0.0,0.0,4,7,316.992,0.0,1939,0.0,98133,0.0,76,1939.0,47.711,-122.352,133.78,699.56,0
10,210000.0,3,1.0,157.935,1058.165,1.0,0.0,0.0,4,7,518.16,0.0,1967,0.0,98003,0.0,48,1967.0,47.327,-122.323,125.419,758.46,0
9,236000.0,3,1.0,120.774,547.942,1.0,0.0,0.0,3,7,396.24,0.0,1961,0.0,98178,0.0,54,1961.0,47.505,-122.255,122.632,707.828,0
11,331000.0,3,1.75,100.335,121.331,1.0,0.0,0.0,3,7,176.784,152.4,1954,2003.0,98199,12.0,61,-49.0,47.66,-122.4,133.78,206.709,1
3,365000.0,3,2.5,246.472,418.993,2.0,0.0,0.0,3,8,808.634,0.0,2006,0.0,98031,0.0,9,2006.0,47.414,-122.166,246.472,457.733,0
1,450000.0,3,2.0,212.748,1510.417,1.0,0.0,0.0,5,8,697.992,0.0,1960,0.0,98058,0.0,55,1960.0,47.467,-122.165,154.219,978.269,0
11,770000.0,4,2.75,354.889,2443.349,2.0,0.0,0.0,3,9,868.68,295.656,2014,0.0,98028,0.0,1,2014.0,47.762,-122.261,172.8,1127.471,0
5,455000.0,4,2.5,205.316,4587.086,1.0,0.0,0.0,3,8,673.608,0.0,1997,0.0,98038,0.0,18,1997.0,47.383,-122.071,248.051,4588.015,0
5,405000.0,3,1.75,222.038,557.418,1.0,0.0,0.0,3,6,377.952,350.52,1908,0.0,98118,0.0,107,1908.0,47.536,-122.268,187.664,557.418,0
7,304900.0,4,1.75,241.548,1052.126,1.0,0.0,0.0,4,7,490.728,301.752,1969,0.0,98031,0.0,46,1969.0,47.395,-122.206,159.793,1030.108,0
2,170000.0,2,1.0,79.897,489.134,1.0,0.0,0.0,3,6,262.128,0.0,1931,0.0,98178,0.0,84,1931.0,47.505,-122.272,153.29,815.224,0
6,780000.0,4,2.5,325.16,654.78,2.0,0.0,0.0,3,9,1066.8,0.0,2005,0.0,98053,0.0,10,2005.0,47.681,-122.025,364.18,730.589,0
4,330000.0,3,3.0,224.825,1296.833,1.0,0.0,0.0,4,8,530.352,207.264,1988,0.0,98028,0.0,27,1988.0,47.749,-122.23,238.761,1235.61,0
9,370000.0,4,2.5,252.696,805.097,2.0,0.0,0.0,3,9,829.056,0.0,1992,0.0,98030,0.0,23,1992.0,47.385,-122.169,223.896,752.514,0
10,467000.0,5,2.25,232.258,1254.19,1.0,0.0,0.0,3,7,563.88,198.12,1979,0.0,98072,0.0,36,1979.0,47.756,-122.144,213.677,905.804,0
2,405000.0,3,1.75,155.148,624.308,1.0,0.0,0.0,3,7,347.472,161.544,1980,0.0,98034,0.0,35,1980.0,47.72,-122.193,155.148,680.05,0
7,675000.0,5,2.25,269.419,956.901,1.0,0.0,0.0,3,8,441.96,441.96,1985,0.0,98006,0.0,30,1985.0,47.546,-122.151,214.606,956.901,0
8,500000.0,2,1.0,152.361,1309.932,1.0,0.0,0.0,4,7,347.472,152.4,1954,0.0,98006,0.0,61,1954.0,47.571,-122.143,141.213,1256.699,0
7,389999.0,4,2.5,175.587,1465.08,2.0,0.0,0.0,4,7,576.072,0.0,1968,0.0,98166,0.0,47,1968.0,47.428,-122.343,223.896,1417.328,0
2,630000.0,4,1.75,274.064,838.45,1.0,0.0,2.0,4,8,542.544,356.616,1975,0.0,98034,0.0,40,1975.0,47.713,-122.223,196.954,891.869,0
10,360000.0,4,2.5,200.67,885.18,2.0,0.0,0.0,3,9,658.368,0.0,1992,0.0,98001,0.0,23,1992.0,47.334,-122.255,211.819,923.177,0
10,580000.0,4,3.0,304.722,1027.507,2.0,0.0,0.0,3,8,691.896,307.848,1986,0.0,98056,0.0,29,1986.0,47.54,-122.181,215.535,1022.305,0
7,879000.0,4,2.5,312.154,2054.178,2.0,0.0,0.0,3,10,1024.128,0.0,1994,0.0,98075,0.0,21,1994.0,47.595,-122.017,292.644,1056.679,0
8,265000.0,3,2.0,122.632,832.318,1.0,0.0,0.0,3,7,402.336,0.0,1993,0.0,98042,0.0,22,1993.0,47.354,-122.144,161.651,679.678,0
3,446500.0,3,2.5,246.193,676.891,2.0,0.0,0.0,3,8,807.72,0.0,1990,0.0,98059,0.0,25,1990.0,47.508,-122.154,222.967,670.76,0
6,404000.0,3,1.5,188.593,824.979,1.0,0.0,0.0,3,7,405.384,213.36,1963,0.0,98108,0.0,52,1963.0,47.559,-122.311,198.812,519.514,0
5,267500.0,3,1.75,147.716,1106.846,1.0,0.0,2.0,3,7,332.232,152.4,1957,0.0,98188,0.0,58,1957.0,47.443,-122.274,151.432,840.958,0
8,335000.0,3,2.5,226.683,709.036,2.0,0.0,0.0,3,8,743.712,0.0,1998,0.0,98003,0.0,17,1998.0,47.349,-122.301,233.187,734.212,0
6,576000.0,3,2.5,180.232,836.127,1.0,0.0,0.0,4,7,295.656,295.656,1948,0.0,98117,0.0,67,1948.0,47.693,-122.393,203.458,679.121,0
4,208633.0,3,2.5,189.522,353.96,2.0,0.0,0.0,3,8,621.792,0.0,2006,0.0,98038,0.0,9,2006.0,47.354,-122.0,220.18,426.425,0
1,315000.0,3,2.25,204.387,812.901,1.0,0.0,0.0,4,7,341.376,329.184,1964,0.0,98166,0.0,51,1964.0,47.476,-122.337,135.638,941.944,0
2,725000.0,3,1.75,178.374,306.58,1.0,0.0,0.0,4,8,292.608,292.608,1913,0.0,98112,0.0,102,1913.0,47.624,-122.298,161.651,371.612,0
4,550000.0,4,2.75,167.225,719.998,1.0,0.0,0.0,4,8,426.72,121.92,1965,0.0,98177,0.0,50,1965.0,47.778,-122.384,167.225,768.772,0
6,610750.0,4,2.25,202.529,677.913,2.0,0.0,0.0,3,8,664.464,0.0,1984,0.0,98074,0.0,31,1984.0,47.646,-122.058,209.032,908.684,0
2,550700.0,2,1.0,93.832,464.515,1.5,0.0,0.0,4,6,307.848,0.0,1908,0.0,98105,0.0,107,1908.0,47.669,-122.297,135.638,464.515,0
2,834000.0,4,2.5,220.18,371.612,1.5,0.0,2.0,5,8,603.504,118.872,1928,0.0,98144,0.0,87,1928.0,47.601,-122.294,226.683,534.192,0
10,201000.0,5,1.75,154.219,7284.338,1.5,0.0,0.0,3,6,505.968,0.0,1915,0.0,98065,0.0,100,1915.0,47.529,-121.837,154.219,7284.338,0
11,305000.0,4,2.25,181.161,715.353,1.0,0.0,0.0,3,8,411.48,182.88,1979,0.0,98058,0.0,36,1979.0,47.444,-122.125,199.741,682.837,0
4,487000.0,3,2.0,240.619,1305.473,1.0,0.0,0.0,5,8,524.256,265.176,1948,0.0,98133,0.0,67,1948.0,47.736,-122.333,145.858,758.274,0
5,390000.0,3,2.5,179.303,6029.776,1.0,0.0,0.0,4,8,588.264,0.0,1988,0.0,98042,0.0,27,1988.0,47.346,-122.157,218.322,5341.922,0
7,548000.0,2,1.0,136.567,358.977,1.0,0.0,0.0,4,7,356.616,91.44,1916,0.0,98103,0.0,99,1916.0,47.664,-122.345,145.858,358.977,0
11,268750.0,4,1.0,74.322,815.224,1.0,0.0,0.0,3,6,243.84,0.0,1943,0.0,98166,0.0,72,1943.0,47.48,-122.336,121.703,815.224,0
5,819900.0,5,2.75,292.644,661.376,2.0,0.0,0.0,3,9,960.12,0.0,2013,0.0,98052,0.0,2,2013.0,47.676,-122.151,144.929,778.899,0
10,520000.0,3,2.25,188.593,1505.029,2.0,0.0,0.0,3,8,618.744,0.0,1984,0.0,98027,0.0,31,1984.0,47.516,-122.057,247.122,1668.352,0
7,230000.0,3,2.0,134.709,1040.885,1.0,0.0,0.0,3,7,441.96,0.0,2003,0.0,98001,0.0,12,2003.0,47.264,-122.252,141.213,884.251,0
2,240000.0,3,1.75,140.284,952.07,1.0,0.0,0.0,3,7,460.248,0.0,1969,0.0,98023,0.0,46,1969.0,47.293,-122.371,140.284,906.083,0
9,232000.0,2,1.0,115.2,1123.383,1.0,0.0,0.0,3,6,292.608,85.344,1922,1984.0,98146,31.0,93,-62.0,47.496,-122.352,169.083,693.056,1
3,240500.0,2,1.0,115.2,1123.383,1.0,0.0,0.0,3,6,292.608,85.344,1922,1984.0,98146,31.0,93,-62.0,47.496,-122.352,169.083,693.056,1
10,274975.0,3,2.5,281.496,4181.007,2.0,0.0,0.0,3,9,923.544,0.0,1987,0.0,98077,0.0,28,1987.0,47.772,-122.093,286.141,3324.162,0
9,740000.0,4,2.0,190.451,408.773,1.5,0.0,0.0,4,9,624.84,0.0,1922,0.0,98102,0.0,93,1922.0,47.644,-122.319,215.535,510.966,0
4,186375.0,3,1.0,92.903,709.407,1.0,0.0,0.0,2,7,304.8,0.0,1952,0.0,98166,0.0,63,1952.0,47.472,-122.344,106.838,706.063,0
7,790000.0,3,2.25,220.18,955.879,1.0,0.0,0.0,4,9,484.632,237.744,1977,0.0,98005,0.0,38,1977.0,47.592,-122.166,232.258,929.402,0
9,880000.0,4,3.5,260.128,627.095,2.0,0.0,0.0,3,9,576.072,277.368,1951,2002.0,98105,13.0,64,-51.0,47.669,-122.275,220.18,568.566,1
4,279000.0,6,1.75,208.103,1038.656,2.0,0.0,0.0,4,7,682.752,0.0,1955,0.0,98198,0.0,60,1955.0,47.42,-122.323,147.716,739.043,0
7,295000.0,3,2.0,168.154,978.269,1.0,0.0,2.0,3,8,551.688,0.0,1991,0.0,98022,0.0,24,1991.0,47.191,-122.012,177.445,970.836,0
4,640000.0,2,1.0,99.406,464.515,1.0,0.0,0.0,3,7,326.136,0.0,1924,0.0,98103,0.0,91,1924.0,47.667,-122.331,158.864,464.515,0
7,940000.0,4,2.0,231.328,884.901,2.0,0.0,0.0,5,9,758.952,0.0,1968,0.0,98040,0.0,47,1968.0,47.564,-122.217,257.341,884.901,0
10,260000.0,4,2.5,182.09,486.626,2.0,0.0,0.0,3,7,597.408,0.0,2003,0.0,98038,0.0,12,2003.0,47.348,-122.052,167.225,547.57,0
6,559900.0,3,2.75,272.206,517.377,1.0,0.0,0.0,3,9,566.928,326.136,2004,0.0,98072,0.0,11,2004.0,47.765,-122.164,239.69,1026.114,0
7,791500.0,4,2.0,140.284,325.16,1.5,0.0,0.0,5,7,460.248,0.0,1911,0.0,98103,0.0,104,1911.0,47.679,-122.357,169.083,348.386,0
8,265000.0,3,1.75,131.922,766.45,1.0,0.0,0.0,3,7,432.816,0.0,1954,0.0,98133,0.0,61,1954.0,47.754,-122.354,161.651,743.224,0
5,245000.0,3,1.75,161.651,1072.751,1.0,0.0,0.0,3,7,530.352,0.0,1954,0.0,98178,0.0,61,1954.0,47.494,-122.22,81.755,7284.338,0
4,485000.0,4,1.75,237.832,4087.267,2.0,0.0,0.0,4,7,780.288,0.0,1962,0.0,98052,0.0,53,1962.0,47.694,-122.093,237.832,1371.62,0
11,684000.0,4,3.5,282.425,781.686,2.0,0.0,0.0,3,9,737.616,188.976,2010,0.0,98059,0.0,5,2010.0,47.522,-122.157,322.373,749.356,0
9,425000.0,3,1.75,232.258,635.457,1.0,0.0,0.0,3,8,396.24,365.76,1957,0.0,98125,0.0,58,1957.0,47.722,-122.32,146.787,807.42,0
10,309600.0,4,1.75,118.451,1858.06,1.0,0.0,0.0,4,6,388.62,0.0,1991,0.0,98070,0.0,24,1991.0,47.38,-122.49,154.219,1858.06,0
7,552250.0,4,2.5,239.69,540.974,2.0,0.0,0.0,3,8,786.384,0.0,2002,0.0,98065,0.0,13,2002.0,47.537,-121.875,221.109,540.974,0
7,165000.0,4,1.0,92.903,662.77,1.0,0.0,0.0,3,6,304.8,0.0,1943,0.0,98178,0.0,72,1943.0,47.49,-122.24,94.761,663.142,0
12,239900.0,4,1.0,92.903,662.77,1.0,0.0,0.0,3,6,304.8,0.0,1943,0.0,98178,0.0,72,1943.0,47.49,-122.24,94.761,663.142,0
12,320000.0,2,1.0,99.406,3031.704,1.0,0.0,0.0,4,6,326.136,0.0,1930,0.0,98059,0.0,85,1930.0,47.472,-122.078,126.348,2987.389,0
10,206600.0,3,2.0,129.135,1250.846,1.0,0.0,0.0,4,7,423.672,0.0,1987,0.0,98030,0.0,28,1987.0,47.358,-122.173,159.793,1122.268,0
4,387000.0,4,1.75,232.258,714.424,1.0,0.0,0.0,3,7,381.0,381.0,1973,0.0,98155,0.0,42,1973.0,47.771,-122.307,189.522,803.239,0
9,855000.0,4,2.75,210.89,971.765,2.0,0.0,0.0,3,9,691.896,0.0,1965,0.0,98040,0.0,50,1965.0,47.56,-122.222,242.477,945.753,0
1,315000.0,3,1.0,176.516,1337.803,1.0,0.0,0.0,4,7,396.24,182.88,1954,0.0,98166,0.0,61,1954.0,47.415,-122.337,180.232,1337.803,0
12,437500.0,2,1.0,91.974,289.857,1.0,0.0,2.0,5,7,240.792,60.96,1907,0.0,98103,0.0,108,1907.0,47.68,-122.353,179.303,289.857,0
3,252000.0,4,1.5,144.0,1839.479,1.0,0.0,0.0,4,7,320.04,152.4,1969,0.0,98001,0.0,46,1969.0,47.312,-122.27,152.361,2104.625,0
6,375000.0,4,1.75,204.387,694.45,1.0,0.0,0.0,5,7,335.28,335.28,1955,0.0,98118,0.0,60,1955.0,47.543,-122.28,148.645,535.679,0
8,300000.0,4,2.5,177.445,451.694,2.0,0.0,0.0,3,7,582.168,0.0,2005,0.0,98038,0.0,10,2005.0,47.361,-122.034,186.735,472.969,0
10,420000.0,4,1.0,162.58,891.869,1.5,0.0,0.0,4,7,533.4,0.0,1954,0.0,98006,0.0,61,1954.0,47.576,-122.137,162.58,978.269,0
5,900000.0,3,1.0,123.561,7243.833,1.0,0.0,0.0,3,7,405.384,0.0,1928,1954.0,98033,61.0,87,-26.0,47.689,-122.159,124.49,1643.361,1
8,679900.0,3,2.5,226.683,534.192,2.0,0.0,2.0,3,9,603.504,140.208,2000,0.0,98116,0.0,15,2000.0,47.565,-122.381,141.213,534.192,0
6,463000.0,3,2.5,152.361,2784.303,2.0,0.0,0.0,3,7,499.872,0.0,1992,0.0,98053,0.0,23,1992.0,47.636,-121.974,146.787,2638.352,0
8,380000.0,5,2.5,256.412,1053.52,2.0,0.0,0.0,4,9,841.248,0.0,1978,0.0,98059,0.0,37,1978.0,47.477,-122.141,229.47,1053.52,0
